date,ad_unit,adx_impressions,adx_revenue,avg_adx_cpm
2024/1/31,s_trafficnews_300x250_title_7312,128988,15333,119
2024/1/31,s_trafficnewsoverlay_320x100_overlay_22993,124243,23393,188
2024/1/31,s_trafficnewsoverlay_320x100_pictureoverlay_22993,51636,10246,198
2024/1/31,s_trend_300x250_300-250-1-Warau-TN-SP_29697,7826,39,5
2024/1/31,s_trend_300x250_300-250-2-Warau-TN-SP_29697,19328,709,37
2024/1/31,s_trend_300x250_300-250-3-Warau-TN-SP_29697,7321,53,7
2024/1/31,s_trend_300x250_300-250-4-Warau-TN-SP_29697,12646,299,24
2024/1/31,s_trend_300x250_300-250-5-Warau-TN-SP_29697,2168,29,13
2024/1/31,s_trend_300x250_300-250-6-Warau-TN-SP_29697,5841,154,26
2024/1/31,s_trend_300x250_300-250-7-Warau-TN-SP_29697,3366,25,7
2024/1/31,s_trend_300x250_300-250-8-Warau-TN-SP_29697,5355,97,18
2024/1/31,s_trend_300x250_300-250-9-Warau-TN-SP_29697,11467,125,11
2024/1/31,s_trend_300x250_300-250-get-Warau-TN-SP_29697,7627,57,7
2024/1/31,s_trend_300x250_300-250-footer-Warau-TN-SP_29697,807,8,10
2024/1/31,s_trend_300x250_300-250-header-Warau-TN-SP_29697,1475,105,71
2024/1/31,s_trend_300x250_300-250-stamp-2-Warau-TN-SP_29697,18479,409,22
2024/1/31,s_trend_300x250_300-250-top1-Warau-TN-SP_29697,925,8,9
2024/1/31,s_trend_300x250_300-250-top2-Warau-TN-SP_29697,874,8,9
2024/1/31,s_trend_300x250_300-2500-stamp-Warau-TN-SP_29697,5413,70,13
2024/1/31,s_trend_320x100_320-100-overlay-Warau-TN-SP_29697,19839,641,32
2024/1/31,s_twi4_300x250_contents-top_16888,305,6,21
2024/1/31,s_twi4_300x250_first-201901_16888,142,2,13
2024/1/31,s_twi4_300x250_introduction-201808_16888,248,3,12
2024/1/31,s_twi4_300x250_landing1st-201808_16888,1658,47,28
2024/1/31,s_twi4_300x250_landing2nd-201808_16888,1706,51,30
2024/1/31,s_twi4_300x250_landing3rd-201808_16888,1819,41,22
2024/1/31,s_twi4_300x250_landing4th-201808_16888,1826,39,21
2024/1/31,s_twi4_300x250_landing5th-201808_16888,1697,34,20
2024/1/31,s_twi4_300x250_new1st-201901_16888,623,12,19
2024/1/31,s_twi4_300x250_newarrivals-201808_16888,501,12,23
2024/1/31,s_twi4_300x250_product1st-top_16888,343,7,19
2024/1/31,s_twi4_300x250_product2nd-top_16888,125,3,24
2024/1/31,s_twi4_320x50_overlay(2013gamekids)_16888,109,4,33
2024/1/31,s_twi4_320x50_overlay_16888,739,16,22
2024/1/31,s_twi4_320x100_overlay_16888,1173,72,62
2024/1/31,s_twicomi-adx_300x250_manga-page_29522,1,0,13
2024/1/31,s_twig24_320x100_overlay-100_31468,43839,1994,45
2024/1/31,s_twig24_320x50_overlay-50_31468,57,1,15
2024/1/31,s_twipla_320x50_overlay_31659,13691,182,13
2024/1/31,s_twpf.sp_300x250_all-content-rectangle_26089,2396,71,30
2024/1/31,s_twpf.sp_320x100_all-content-mobilebanner_26089,28856,419,15
2024/1/31,s_tubertownsp_300x250_rectangle1_27373,1887,94,50
2024/1/31,s_tubertownsp_300x250_rectangle2_27373,230,15,64
2024/1/31,s_tubertownsp_320x100_overlay_27373,4728,268,57
2024/1/31,s_umamu_300x250_header2nd_22507,1634,29,18
2024/1/31,s_umamusumelabo_320x100_overlay_29329,11362,515,45
2024/1/31,s_unitedcinemas_300x250_footerrectangle_3322,1,0,5
2024/1/31,s_update_300x250_4threctangle_28043,91,1,16
2024/1/31,s_update_300x250_5threctangle_28043,68,1,10
2024/1/31,s_update_300x250_1strectangle_28043,128,8,61
2024/1/31,s_update_300x250_2ndrectangle_28043,140,6,42
2024/1/31,s_update_300x250_3rdrectangle_28043,105,2,22
2024/1/31,s_update_320x100_overlay_28043,127,9,69
2024/1/31,s_uranai.square_300x250_InterstitialADX_24094,583,416,714
2024/1/31,s_uranai.square_300x250_main1st_24094,801,181,226
2024/1/31,s_uranai.square_300x250_main2nd_24094,411,23,55
2024/1/31,s_uranai.square_300x250_main3rd_24094,36,1,34
2024/1/31,s_uranai.square_300x250_main4th_24094,29,2,83
2024/1/31,s_uranai.square_300x250_sub1st_24094,179,13,71
2024/1/31,s_uranai.square_300x250_sub2nd_24094,90,7,75
2024/1/31,s_uranai.square_320x50_header_24094,1290,31,24
2024/1/31,s_vague-kuruma_300x250_top-listmiddle2nd_26460,196,20,103
2024/1/31,s_vague-kuruma_300x250_top-listheader_26460,184,52,280
2024/1/31,s_vague-kuruma_300x250_article-photo_26460,28504,4070,143
2024/1/31,s_vague-kuruma_300x250_articlebottm_26460,26366,3043,115
2024/1/31,s_vague-kuruma_300x250_articlefooter_26460,21707,626,29
2024/1/31,s_vague-kuruma_300x250_articleheader_26460,23028,3466,151
2024/1/31,s_vague-kuruma_300x250_browsi4_26460,3721,491,132
2024/1/31,s_vague-kuruma_300x250_browsi5_26460,2117,280,132
2024/1/31,s_vague-kuruma_300x250_browsi6_26460,478,66,138
2024/1/31,s_vague-kuruma_300x250_browsi1_26460,19820,3046,154
2024/1/31,s_vague-kuruma_300x250_browsi2_26460,13548,1938,143
2024/1/31,s_vague-kuruma_300x250_browsi3_26460,6006,853,142
2024/1/31,s_vague-kuruma_300x250_gallery-belowpicture_26460,11867,1577,133
2024/1/31,s_vague-kuruma_300x250_galleryheader_26460,13737,2337,170
2024/1/31,s_vague-kuruma_320x100_leadshita_26460,19857,1664,84
2024/1/31,s_vague-kuruma_320x50_kijioverlay_26460,17389,3710,213
2024/1/31,s_vague-kuruma_320x50_pictureoverlay_26460,11649,2680,230
2024/1/31,s_walkerplus_300x250_300-250-4-Warau-WP-SP_30979,24373,1433,59
2024/1/31,s_walkerplus_300x250_300-250-6-Warau-WP-SP_30979,8610,271,31
2024/1/31,s_walkerplus_300x250_300-250-7-Warau-WP-SP_30979,3995,39,10
2024/1/31,s_walkerplus_300x250_300-250-8-Warau-WP-SP_30979,8104,253,31
2024/1/31,s_walkerplus_300x250_300-250-9-Warau-WP-SP_30979,13181,245,19
2024/1/31,s_walkerplus_300x250_300-250-1-Warau-WP-SP_30979,8302,117,14
2024/1/31,s_walkerplus_300x250_300-250-2-Warau-WP-SP_30979,11304,760,67
2024/1/31,s_walkerplus_300x250_300-250-3-Warau-WP-SP_30979,6341,93,15
2024/1/31,s_walkerplus_300x250_300-250-top1-Warau-WP-SP_30979,1783,24,13
2024/1/31,s_walkerplus_300x250_300-250-top2-Warau-WP-SP_30979,1301,13,10
2024/1/31,s_walkerplus_300x250_300-250-footer-Warau-WP-SP_30979,962,11,11
2024/1/31,s_walkerplus_300x250_300-250-get-Warau-WP-SP_30979,8546,162,19
2024/1/31,s_walkerplus_300x250_300-250-header-Warau-WP-SP_30979,2270,174,77
2024/1/31,s_walkerplus_300x250_300-250-stamp-2-Warau-WP-SP_30979,29205,1502,51
2024/1/31,s_walkerplus_300x250_300-250-stamp-Warau-WP-SP_30979,8331,83,10
2024/1/31,s_walkerplus_320x100_320-100-overlay-Warau-WP-SP_30979,27316,932,34
2024/1/31,s_warau_1x1_300-250-IS-Warau-Janken-SP-reward_29919,19906,7117,358
2024/1/31,s_warau_1x1_300-250-IS-Warau-Mogmog-SP-reward_29919,12959,3881,299
2024/1/31,s_warau_1x1_300-250-IS-Warau-Tamago-SP-reward_29919,13861,4996,360
2024/1/31,s_warau_300x250_Mogmog-sp1_29919,42554,1997,47
2024/1/31,s_warau_300x250_Janken-sp1_29919,39969,2073,52
2024/1/31,s_warau_300x250_Tamago-sp1_29919,22126,1305,59
2024/1/31,s_warau_300x250_Warau-RC-SP-footer_29919,406,7,18
2024/1/31,s_warau_300x250_Warau-RC-SP-get_29919,3095,32,10
2024/1/31,s_warau_300x250_Warau-RC-SP-header_29919,1838,126,69
2024/1/31,s_warau_300x250_Warau-RC-SP-stamp2_29919,8355,200,24
2024/1/31,s_warau_300x250_Warau-RC-SP-stamp_29919,3492,43,12
2024/1/31,s_warau_300x250_Warau-RC-SP-top1_29919,797,44,56
2024/1/31,s_warau_300x250_Warau-RC-SP-top2_29919,843,27,32
2024/1/31,s_warau_300x250_Warau-RC-SP3_29919,3733,44,12
2024/1/31,s_warau_300x250_Warau-RC-SP1_29919,3335,55,16
2024/1/31,s_warau_300x250_Warau-RC-SP2_29919,4793,244,51
2024/1/31,s_warau_300x250_Warau-RC-SP7_29919,1415,14,10
2024/1/31,s_warau_300x250_Warau-RC-SP4_29919,5471,195,36
2024/1/31,s_warau_300x250_Warau-RC-SP5_29919,1783,22,12
2024/1/31,s_warau_300x250_Warau-RC-SP6_29919,3696,109,30
2024/1/31,s_warau_300x250_Warau-RC-SP8_29919,3339,101,30
2024/1/31,s_warau_300x250_Warau-RC-SP9_29919,20203,545,27
2024/1/31,s_warau_300x250_footer-Warau-HY-SP_29919,522,12,23
2024/1/31,s_warau_300x250_footer-Warau-SW-SP_29919,426,8,18
2024/1/31,s_warau_300x250_footer_29919,512,4,9
2024/1/31,s_warau_300x250_get-Warau-HY-SP_29919,4784,42,9
2024/1/31,s_warau_300x250_get-Warau-SW-SP_29919,4990,51,10
2024/1/31,s_warau_300x250_header-Warau-HY-SP_29919,3275,251,77
2024/1/31,s_warau_300x250_header-Warau-SW-SP_29919,2756,245,89
2024/1/31,s_warau_300x250_header_29919,3008,74,25
2024/1/31,s_warau_300x250_kijinaka-1_29919,15718,351,22
2024/1/31,s_warau_300x250_kijinaka-2_29919,7525,177,23
2024/1/31,s_warau_300x250_stamp-2-Warau-HY-SP_29919,13682,275,20
2024/1/31,s_warau_300x250_stamp-2-Warau-SW-SP_29919,16480,317,19
2024/1/31,s_warau_300x250_stamp-Warau-HY-SP_29919,4436,44,10
2024/1/31,s_warau_300x250_stamp-Warau-SW-SP_29919,4312,61,14
2024/1/31,s_warau_300x250_top1-Warau-HY-SP_29919,1062,60,56
2024/1/31,s_warau_300x250_top1-Warau-SW-SP_29919,1285,62,48
2024/1/31,s_warau_300x250_top2-Warau-HY-SP_29919,1009,49,48
2024/1/31,s_warau_300x250_top2-Warau-SW-SP_29919,1342,91,67
2024/1/31,s_warau_300x250_1-Warau-HY-SP_29919,4859,57,12
2024/1/31,s_warau_300x250_1-Warau-SW-SP_29919,4123,51,12
2024/1/31,s_warau_300x250_2-Warau-HY-SP_29919,15518,340,22
2024/1/31,s_warau_300x250_2-Warau-SW-SP_29919,17208,621,36
2024/1/31,s_warau_300x250_3-Warau-HY-SP_29919,4585,47,10
2024/1/31,s_warau_300x250_3-Warau-SW-SP_29919,4210,59,14
2024/1/31,s_warau_300x250_4-Warau-HY-SP_29919,19476,378,19
2024/1/31,s_warau_300x250_4-Warau-SW-SP_29919,23783,513,22
2024/1/31,s_warau_300x250_5-Warau-HY-SP_29919,4986,58,12
2024/1/31,s_warau_300x250_5-Warau-SW-SP_29919,3625,48,13
2024/1/31,s_warau_300x250_6-Warau-HY-SP_29919,15196,302,20
2024/1/31,s_warau_300x250_6-Warau-SW-SP_29919,14337,292,20
2024/1/31,s_warau_300x250_7-Warau-HY-SP_29919,2670,26,10
2024/1/31,s_warau_300x250_7-Warau-SW-SP_29919,1901,23,12
2024/1/31,s_warau_300x250_8-Warau-HY-SP_29919,11889,241,20
2024/1/31,s_warau_300x250_8-Warau-SW-SP_29919,11866,253,21
2024/1/31,s_warau_300x250_9-Warau-HY-SP_29919,32180,1444,45
2024/1/31,s_warau_300x250_9-Warau-SW-SP_29919,32920,1718,52
2024/1/31,s_warau_320x100_320-100-overlay-Warau-RC-SP_29919,71365,1885,26
2024/1/31,s_webike_300x250_variable1_28118,2259,119,53
2024/1/31,s_webike_300x250_sp-kijinai-h2-1kome-ue_28118,18478,2217,120
2024/1/31,s_webike_300x250_sp-kijinai-h2-2kome-ue_28118,11316,1151,102
2024/1/31,s_wondia_300x250_InterstitialADX_30981,823,117,142
2024/1/31,s_wondia_300x250_kijinai_30981,4453,206,46
2024/1/31,s_wondia_300x250_kijisita_30981,2509,54,21
2024/1/31,s_wondia_300x250_kijiue_30981,2972,89,30
2024/1/31,s_wondia_320x100_overlay100_30981,42,1,30
2024/1/31,s_xfolio_300x250_Feature-rectangle-SP_28386,141,4,27
2024/1/31,s_yamaguchi-san_320x100_sp-all-footeroverlay_30570,495,36,72
2024/1/31,s_yamakeionline_300x250_Interstitial_14719,144,6,44
2024/1/31,s_yamakeionline_320x100_overlay_14719,359,16,44
2024/1/31,s_yagov30_300x600_S-bottom1_31943,4969,140,28
2024/1/31,s_yagov30_300x600_S-browsi1_31943,85919,2437,28
2024/1/31,s_yagov30_300x600_S-browsi2_31943,186117,5732,31
2024/1/31,s_yagov30_300x600_S-browsi3_31943,155865,4610,30
2024/1/31,s_yagov30_300x250_S-head1_31943,55460,1567,28
2024/1/31,s_yagov30_300x250_S-head2_31943,29483,935,32
2024/1/31,s_yagov30_300x250_S-middle1_31943,210920,6518,31
2024/1/31,s_yagov30_300x250_S-middle2_31943,6379,170,27
2024/1/31,s_yakyusatv_300x250_InterstitialADX_28214,50,10,202
2024/1/31,s_yakyusatv_320x100_overlay_28214,41,1,19
2024/1/31,s_yattoke_300x250_Interstitial_29299,251,57,226
2024/1/31,s_yotsuba.sp.kahikyou_300x250_kijinai1st_25836,3051,203,67
2024/1/31,s_yotsuba.sp.kahikyou_300x250_pagerbelow_25836,691,25,37
2024/1/31,s_zaikai_300x250_top-header-atf_29351,13,2,149
2024/1/31,s_zaikai_300x250_top-upper-row_29351,14,0,26
2024/1/31,s_zaikai_300x250_articlepage-under-article_29351,442,49,111
2024/1/31,s_zaikai_300x250_articlepage-under-related-article_29351,390,33,84
2024/1/31,s_zaikai_300x250_articlepage-header-atf_29351,202,19,93
2024/1/31,s_zaikai_300x250_articlepage-inside-article_29351,488,69,142
2024/1/31,s_zaikai_300x250_gallery-header-atf_29351,3,0,56
2024/1/31,s_zaikai_300x250_gallery-under-button_29351,6,0,53
2024/1/31,s_zaikai_300x250_gallery-under-related-article_29351,5,0,59
2024/1/31,s_zaikai_300x250_pre-header_29351,260,32,122
2024/1/31,s_zaikai_300x250_pre-under-button_29351,383,44,114
2024/1/31,s_zaikai_300x250_pre-under-related-article_29351,247,21,83
2024/1/31,s_zaikai_320x100_gallery-under-pic_29351,5,0,30
2024/1/31,s_zdnet_300x250_inMain-byLineUpper-2ndSection_31207,20094,1404,70
2024/1/31,s_zdnet_320x100_upper-side-floating_31207,15963,886,55
2024/1/31,s_zukan-bouz_300x250_center-2_28945,9737,416,43
2024/1/31,s_zukan-bouz_300x250_center_28945,14745,641,43
2024/1/31,s_zukan-bouz_300x250_amp-kijisita_28945,6,0,29
2024/1/31,s_zukan-bouz_300x250_ampcenter2_28945,3,0,23
2024/1/31,s_zukan-bouz_300x250_ampcenter_28945,7,0,33
2024/1/31,s_zukan-bouz_300x250_ampheadershita_28945,7,0,29
2024/1/31,s_zukan-bouz_300x250_browsi3_28945,9733,299,31
2024/1/31,s_zukan-bouz_300x250_browsi1_28945,17244,492,29
2024/1/31,s_zukan-bouz_300x250_browsi2_28945,12211,404,33
2024/1/31,s_zukan-bouz_300x250_browsi4_28945,6895,199,29
2024/1/31,s_zukan-bouz_300x250_browsi5_28945,5531,128,23
2024/1/31,s_zukan-bouz_300x250_browsi6_28945,4184,86,21
2024/1/31,s_zukan-bouz_300x250_kijisita_28945,9209,264,29
2024/1/31,s_zukan-bouz_300x250_header-shita_28945,8996,639,71
2024/1/31,s_CoCoKARAnext_300x250_kijinaka2nd_18576,4,0,28
2024/1/31,s_CoCoKARAnext_300x250_kijinaka_18576,42,1,27
2024/1/31,s_FootballZONEWEB_300x250_title_9094,139899,7366,53
2024/1/31,s_FootballZONEWEB_300x250_abovemovie_9094,167001,9995,60
2024/1/31,s_FootballZONEWEB_300x250_betweenwidget3_9094,38131,447,12
2024/1/31,s_FootballZONEWEB_300x250_betweenwidget1_9094,108209,1909,18
2024/1/31,s_FootballZONEWEB_300x250_betweenwidget2_9094,51611,892,17
2024/1/31,s_FootballZONEWEB_300x250_betweenwidget4_9094,37872,323,9
2024/1/31,s_FootballZONEWEB_300x250_browsi4_9094,3973,430,108
2024/1/31,s_FootballZONEWEB_300x250_browsi5_9094,2199,225,102
2024/1/31,s_FootballZONEWEB_300x250_browsi6_9094,1408,140,100
2024/1/31,s_FootballZONEWEB_300x250_browsi1_9094,34691,2918,84
2024/1/31,s_FootballZONEWEB_300x250_browsi2_9094,20827,1643,79
2024/1/31,s_FootballZONEWEB_300x250_browsi3_9094,7265,813,112
2024/1/31,s_FootballZONEWEB_300x250_gronavidown_9094,3775,2506,664
2024/1/31,s_FootballZONEWEB_300x250_kijinaka_9094,110513,8559,77
2024/1/31,s_FootballZONEWEB_300x250_kijisita_9094,236775,11654,49
2024/1/31,s_FootballZONEWEBoverlay_1x1_offerwall_21660,12349,19857,1608
2024/1/31,s_FootballZONEWEBoverlay_320x100_overlay_21660,76328,7283,95
2024/1/31,s_Full-Count_300x250_abovemovie_5306,148160,19084,129
2024/1/31,s_Full-Count_300x250_betweenwidget1_5306,426498,14221,33
2024/1/31,s_Full-Count_300x250_betweenwidget2_5306,348117,6556,19
2024/1/31,s_Full-Count_300x250_betweenwidget3_5306,286223,3579,13
2024/1/31,s_Full-Count_300x250_betweenwidget4_5306,96917,1837,19
2024/1/31,s_Full-Count_300x250_belowpicture_5306,296579,22046,74
2024/1/31,s_Full-Count_300x250_browsi3_5306,12677,1859,147
2024/1/31,s_Full-Count_300x250_browsi1_5306,208344,23673,114
2024/1/31,s_Full-Count_300x250_browsi2_5306,57445,9358,163
2024/1/31,s_Full-Count_300x250_browsi4_5306,5004,607,121
2024/1/31,s_Full-Count_300x250_gronavidown_5306,2844,1789,629
2024/1/31,s_Full-Count_300x250_footer_5306,154994,1065,7
2024/1/31,s_Full-Count_300x250_kijinaka_5306,321312,52905,165
2024/1/31,s_Full-Count_300x250_kijisita_5306,545393,45836,84
2024/1/31,s_Full-Countoverlay_320x100_overlay_21658,467758,40099,86
2024/1/31,s_ShibaInuLife_300x250_categorysita_25245,11974,108,9
2024/1/31,s_ShibaInuLife_320x100_overlay_25245,48496,9393,194
2024/1/31,s_THEANSWER_300x250_abovemovie_12782,264783,32187,122
2024/1/31,s_THEANSWER_300x250_betweenwidget3_12782,100371,2384,24
2024/1/31,s_THEANSWER_300x250_betweenwidget1_12782,299956,9674,32
2024/1/31,s_THEANSWER_300x250_betweenwidget2_12782,182084,4057,22
2024/1/31,s_THEANSWER_300x250_betweenwidget4_12782,124473,1641,13
2024/1/31,s_THEANSWER_300x250_footer_12782,6335,239,38
2024/1/31,s_THEANSWER_300x250_header_12782,16095,9931,617
2024/1/31,s_THEANSWER_300x250_kijinaka_12782,202866,31090,153
2024/1/31,s_THEANSWER_300x250_kijisita_12782,529169,69877,132
2024/1/31,s_THEANSWERoverlay_320x100_overlay_24464,320165,48360,151
2024/1/31,s_TVmaga_320x100_overlay_27101,1164,401,344
2024/1/31,s_akahoshi_300x250_billboard_31209,370,114,307
2024/1/31,s_akahoshi_300x250_undercontents1st_31209,57,19,331
2024/1/31,s_akahoshi_300x250_undercontents2nd_31209,58,18,305
2024/1/31,s_akahoshi_320x100_overlay_31209,304,103,340
2024/1/31,s_ai-shisu_320x100_overlay_26355,18721,671,36
2024/1/31,s_aichannell_300x600_S-bottom1_31231,2246,55,24
2024/1/31,s_aichannell_300x600_S-browsi1_31231,19497,417,21
2024/1/31,s_aichannell_300x600_S-browsi2_31231,23989,522,22
2024/1/31,s_aichannell_300x600_S-browsi3_31231,35116,789,22
2024/1/31,s_aichannell_300x250_S-head1_31231,29965,732,24
2024/1/31,s_aichannell_300x250_S-head2_31231,18953,605,32
2024/1/31,s_aichannell_300x250_S-middle1_31231,42117,1068,25
2024/1/31,s_aichannell_300x250_S-middle2_31231,1311,26,20
2024/1/31,s_aidoly_300x250_InterstitialADX_26351,930,107,115
2024/1/31,s_aidoly_320x100_overlay100_26351,12,0,17
2024/1/31,s_aikru_300x250_InterstitialADX_19000,227,35,154
2024/1/31,s_aikru_320x100_overlay100_19000,4,0,31
2024/1/31,s_allsports_300x250_footer_2746,28364,2142,76
2024/1/31,s_allsports_300x250_footerarticle_2746,353,36,101
2024/1/31,s_asajikan_300x250_morningclip-kiji_21271,10,0,5
2024/1/31,s_asajikan_300x250_footer-top_21271,53,1,10
2024/1/31,s_asajikan_336x280_morningclip-kiji_21271,12,0,6
2024/1/31,s_asajikan_336x280_footer-top_21271,41,1,14
2024/1/31,s_arty_300x250_kijisita_28221,14061,636,45
2024/1/31,s_arty_320x100_overlay_28221,26,1,55
2024/1/31,s_atorie.sp_300x250_Interstitial_27247,43,10,236
2024/1/31,s_aviationwire_300x250_kijisitarectangle1_27458,8295,731,88
2024/1/31,s_aviationwire_300x250_kijisitarectangle2_27458,234,5,21
2024/1/31,s_aviationwire_300x250_kijisitarectangle3_27458,262,7,25
2024/1/31,s_aviationwire_300x250_pageshita-rectangle1_27458,183,3,18
2024/1/31,s_aviationwire_300x250_pageshita-rectangle2_27458,13842,821,59
2024/1/31,s_babymo_300x250_top-header-atf_29661,19,1,56
2024/1/31,s_babymo_300x250_top-upper-row_29661,34,2,59
2024/1/31,s_babymo_300x250_articlepage-under-article_29661,540,18,34
2024/1/31,s_babymo_300x250_articlepage-under-related-article_29661,637,23,36
2024/1/31,s_babymo_300x250_articlepage-header-atf_29661,618,18,30
2024/1/31,s_babymo_300x250_articlepage-inside-article_29661,1329,29,21
2024/1/31,s_babymo_300x250_gallery-header-atf_29661,18,0,20
2024/1/31,s_babymo_300x250_gallery-under-button_29661,24,0,19
2024/1/31,s_babymo_300x250_gallery-under-related-article_29661,17,0,9
2024/1/31,s_babymo_300x250_pre-header_29661,411,15,35
2024/1/31,s_babymo_300x250_pre-under-button_29661,1363,34,25
2024/1/31,s_babymo_300x250_pre-under-related-article_29661,611,16,27
2024/1/31,s_babymo_320x100_gallery-under-pic_29661,25,1,24
2024/1/31,s_babareo_300x600_S-bottom1_31237,7170,124,17
2024/1/31,s_babareo_300x600_S-browsi1_31237,61924,1102,18
2024/1/31,s_babareo_300x600_S-browsi2_31237,73431,1317,18
2024/1/31,s_babareo_300x600_S-browsi3_31237,57791,948,16
2024/1/31,s_babareo_300x250_S-head1_31237,83354,1452,17
2024/1/31,s_babareo_300x250_S-head2_31237,69376,1676,24
2024/1/31,s_babareo_300x250_S-middle1_31237,84062,1867,22
2024/1/31,s_babareo_300x250_S-middle2_31237,10633,178,17
2024/1/31,s_baseball_300x250_InterstitialADX_27735,5311,1542,290
2024/1/31,s_baseball_300x250_SP-BB-column-middleA_27735,10570,877,83
2024/1/31,s_baseball_300x250_SP-BB-column-middleB_27735,5340,246,46
2024/1/31,s_baseball_300x250_SP-BB-column-middleC_27735,2679,133,50
2024/1/31,s_baseball_300x250_SP-BB-draft-middleA_27735,229,8,34
2024/1/31,s_baseball_300x250_SP-BB-draft-middleB_27735,107,3,24
2024/1/31,s_baseball_300x250_SP-BB-draft-middleC_27735,39,1,23
2024/1/31,s_baseball_300x250_SP-BB-find-middleC_27735,756,13,17
2024/1/31,s_baseball_300x250_SP-BB-find-middleA_27735,1719,65,38
2024/1/31,s_baseball_300x250_SP-BB-find-middleB_27735,1071,25,23
2024/1/31,s_baseball_300x250_SP-BB-game-middleC_27735,33,2,50
2024/1/31,s_baseball_300x250_SP-BB-game-middleA_27735,312,14,45
2024/1/31,s_baseball_300x250_SP-BB-game-middleB_27735,251,4,18
2024/1/31,s_baseball_300x250_SP-BB-player-middleA_27735,6626,509,77
2024/1/31,s_baseball_300x250_SP-BB-player-middleB_27735,6315,339,54
2024/1/31,s_baseball_300x250_SP-BB-player-middleC_27735,4265,164,38
2024/1/31,s_baseball_300x250_SP-BB-top-middleA_27735,327,16,49
2024/1/31,s_baseball_300x250_SP-BB-top-middleB_27735,283,10,34
2024/1/31,s_baseball_300x250_SP-BB-top-middleC_27735,229,8,34
2024/1/31,s_baseball_320x100_SP-BB-overlay_27735,15751,2128,135
2024/1/31,s_baseball_320x100_SP-BB-column-1stBanner_27735,80,32,400
2024/1/31,s_baseball_320x100_SP-BB-draft-1stBanner_27735,189,5,27
2024/1/31,s_baseball_320x100_SP-BB-find-1stBanner_27735,3205,108,34
2024/1/31,s_baseball_320x100_SP-BB-game-1stBanner_27735,125,7,59
2024/1/31,s_baseball_320x100_SP-BB-top-middleAA_27735,188,4,23
2024/1/31,s_baseball_320x50_SP-BB-find-overlay_27735,3609,132,36
2024/1/31,s_bbmsports_300x250_Interstitial_28011,1316,774,588
2024/1/31,s_bbmsports_300x250_sp-top-300x250-1st_28011,103,4,40
2024/1/31,s_bbmsports_300x250_sp-top-300x250-2nd_28011,72,1,20
2024/1/31,s_bbmsports_300x250_sp-article-300x250-inread_28011,1674,142,85
2024/1/31,s_bbmsports_300x250_sp-article-300x250-underarticle-1st_28011,168,7,43
2024/1/31,s_bbmsports_300x250_sp-article-300x250-underarticle-2nd_28011,1294,69,53
2024/1/31,s_bbmsports_300x250_sp-article-300x250-underarticle-3rd_28011,1082,50,46
2024/1/31,s_bbmsports_300x250_sp-gallery-300x250-underarticle-1st_28011,1404,151,107
2024/1/31,s_bbmsports_300x250_sp-gallery-300x250-underarticle-2nd_28011,909,39,43
2024/1/31,s_bbmsports_300x250_sp-pre-article-300x250-1st_28011,2341,189,81
