date,ad_unit,adx_impressions,adx_revenue,avg_adx_cpm
2024/2/3,***********************************************,5130,131,25
2024/2/3,*******************************************,5319,82,15
2024/2/3,*******************************************,4407,73,17
2024/2/3,***************************************************,6902,174,25
2024/2/3,***************************************************,4560,351,77
2024/2/3,**************************overlay******,9138,248,27
2024/2/3,******************************************,6900,351,51
2024/2/3,****************overlay******,2947,190,65
2024/2/3,*******************************,252,26,103
2024/2/3,********************************,222,5,22
2024/2/3,************************************,195,9,48
2024/2/3,*****************************************************,144,4,28
